id,breed
674a772d6200cb572545dd038faefbb1,samoyed
89380eddb8ec8802ec7e19f5dc65a74a,pekinese
93afc2044e1f3e9ab0134f569a1c11b7,lhasa
937e122b29817a9aad7786d14b713cf3,cardigan
915bef1332462fb6e5c60f2ef93371d5,japanese_spaniel
6e2c2e1c624df79088b4362afd615ef9,english_setter
62a5a90155e6358b980d951612a79e45,chow
e79578de293a0b46e92448ce8f8bb69f,shetland_sheepdog
45c8871a88b0779b7e7377668ebecf0e,german_short-haired_pointer
406a27b27638b63f4459fd153815fce7,weimaraner
243c8cae6ff9dbc1d40651bd2af23ac4,pug
7ea53b5b77b4c5020bd5b94401d9cc2c,blenheim_spaniel
f019e943f7b7267ecd2665eeea73a4ce,english_setter
9525457649263d9043bf96495394eceb,cairn
47d4f98c92dbdee91d4e47dab737cfef,irish_terrier
d612ce8febeb6a1d74add4669a002530,afghan_hound
14cffe576239620f1733dfe487dbaa6f,tibetan_mastiff
910571cb39d0ea06634d05a2b22e6334,chow
77f1a9085d57f10fcf733e45f565b287,staffordshire_bullterrier
19a845cb10c06885ee147501491a65c9,norfolk_terrier
551d6596c290fc3f4032e6e2d6675f5d,miniature_poodle
4dce65a2f4238d6cc4d291a7c8c92c90,miniature_pinscher
2d2bc64f5ffaeae46af748c7f6c2afc9,newfoundland
f4d535251be4d6195c3fc5d6a2c31e03,american_staffordshire_terrier
dd826e6990638acaff24142f0d4b0b4b,cairn
7bc7194efa91bfff549675b6d7a61bc1,soft-coated_wheaten_terrier
d7cee5c0a1a30d94c7bb60b47c699d90,gordon_setter
eadb3e22a37eb409670a69c6ad4de19a,australian_terrier
67b76b1910b9557c2381a807913a14be,entlebucher
35f63ed3f8103464956787f28cd8e74a,kelpie
0ebfd68f64bd750fca790f0b40d69481,giant_schnauzer
1a013375fe1ee7dcf4b2189b3b68c43a,eskimo_dog
f97da1d8c57873986183092ec4d5fc13,japanese_spaniel
054f069e01a809b23a9da31dd8f4841e,chesapeake_bay_retriever
0d8d386390ba269dd4e475c20b91e8f9,pembroke
233e7b6febe7608844276bb9c04a53f1,komondor
fcecf02b9cc36ab7c4db440058f331c0,chesapeake_bay_retriever
a83eb7262a110f944bdf2281b55ec374,norwich_terrier
ef80922725c7fb9865005222ef30714e,schipperke
5f4bb04cfbde2a1d7c8ab8489dd60929,bull_mastiff
c351c6388350e97f13e22a482b91c6d2,chow
279b0cdad8d881d5c8a90f1a09c73561,komondor
1d1584d7fb1d92bae311a7e436829e08,maltese_dog
a157149eee9f9262b497534d5f05742a,blenheim_spaniel
c621e63e70cf610d0998508443e613e7,greater_swiss_mountain_dog
50b1e50c12cdbbd74a1a25ce5c572055,soft-coated_wheaten_terrier
bc32a77ad912e807ae82846de95bbc9c,cairn
3f486f9e50d701e19bc85e4447989fb5,irish_terrier
d019f029b4480dfcd04b0fb07249a9aa,toy_terrier
618e1ed235d990ecd84757ab3e8ec149,irish_water_spaniel
d265584fd8255cf0ffb477cdfddd32f9,standard_poodle
7253af79b249400ca425291d9ee8ab8d,black-and-tan_coonhound
37e0ff557ee62b1866140fce49c51fd5,malinois
0a6c192b96e55e2ca37318919b1ffae6,collie
6093b245f9b85f0f39f9824cc0279029,old_english_sheepdog
2caf050afc8dad52c1e250eaec964bf5,clumber
f3b343a1d0a394e5d29a74f31f9922c8,appenzeller
d4327728d89413c88bcea2b1b5efb706,bouvier_des_flandres
7e5300a4c551a23c3e27b4ca3b77fd62,airedale
6e50ea79d77639d08264d15d8e9012e2,vizsla
445263c4349c957b9d2a87f5646699c1,tibetan_terrier
df49b6b0d9d61736047884253bffbf46,great_dane
de93e2daa7d4993c8e531eb71110ce46,bernese_mountain_dog
a63484a418084bbfd3158505b0bf6f9e,miniature_schnauzer
d9e02a65ba3b640f29e3e0bbf9a70ecc,samoyed
09d7cc03f9e9730bda53b4a590351838,papillon
f3c2b2523885755ccfad67ff51308c98,cardigan
2a8bdeaa403b876927c3e4efa4b74d7d,flat-coated_retriever
a33b2afe121439623baa051f2c396c01,tibetan_terrier
38561c8b2f9f72d03c960e9831f9663d,standard_schnauzer
ad15d290cc87d4c3afbe21061c71e465,scottish_deerhound
ce293768d21d78ee39f43642af69a674,leonberg
21733ecef08819821f584f27cfc961d9,irish_wolfhound
533a20015e498027817bfc0e32c03bee,afghan_hound
af6fb94b286f01effa542e8ea69c1322,kelpie
da06e7e70ec6a779f1faff2e40bae448,pomeranian
eeef7ff1d9b702cc5eb3befca986f723,great_dane
77da61ad8cbc01b9396b05eba6b08dc7,norwich_terrier
6608429a87b9395181c7f500f2ead9ee,shetland_sheepdog
1a791138acb17fa1d719b4870a61dad9,english_springer
ed563a008568fe9ca11f9dc662826c0c,norwich_terrier
31a7e1dd52e2fdef50778e8569788d1d,papillon
8d2eba220c4199ebd37db6bceabf4969,miniature_poodle
66eacf3655c96e50d637489f47f09215,staffordshire_bullterrier
3aa370b64d9212e2c8f46ab17ee0857a,siberian_husky
be9c349a5a1ebba4ac4653f6316cfb9c,labrador_retriever
0f8e8464cfa3bacc074d6e0289d6657f,irish_wolfhound
00693b8bc2470375cc744a6391d397ec,maltese_dog
76d9f6a0b04ea4997e7c58abef533377,bernese_mountain_dog
38da992c0b9fbcac4127a80fc70708fd,italian_greyhound
7da8b8bc4de7303c3142d05059b6c4da,lhasa
a0149e2a9b0584d29be0a68207899b9e,tibetan_terrier
5f0d651fc73680277fde0ca0138681a8,brabancon_griffon
b2c2f184cea6a16eb97267e1eae4bc04,blenheim_spaniel
a2cf649e9d08ee2289ca1dd90e089cc3,miniature_pinscher
8278b608f5c569eaaf3f4afb76c665cf,cocker_spaniel
e996b051ab78dd47c2ca379c70b6f27b,pekinese
4374f725ba2ed881e4ebd32b4cc40393,irish_water_spaniel
b4b94f2b42428a8260e67127bdeb4341,papillon
40b81fc7cb10ff1f08762f3e034e770b,japanese_spaniel
671b62cea40d933941a7fa5d00955d85,cairn
4a07da63c52fd01ce23aa561dd88b9d5,beagle
c37db8384c30b6da21ee2879eb54ffee,australian_terrier
6597afaacc6527e63e4f21a552b74889,bedlington_terrier
8fb2be84faae8faae043077b5508bcfb,sealyham_terrier
82fde5fcaae01023c6625fabe6bf8637,dhole
e12b685cebb695b56fd1168dd4386582,tibetan_mastiff
1674e551b6e45cdc27a3014ffb83f374,flat-coated_retriever
1f825609b43784e073b718ec559ed397,norwegian_elkhound
3d7405de56d708ac880ffb2626b95b45,siberian_husky
21eed327a3a89c7e6d37949c2ab43d27,greater_swiss_mountain_dog
bddd13e14c54a5ca227fddcf968d99c3,german_short-haired_pointer
9ae65ac25eebb9df589c09eaf01ea818,english_springer
814be837610c46b122ff45f71e97133d,standard_schnauzer
b58abe0f8254c308bb3334e5784caf91,pug
de578be532caa0a0cfecd1a553b7e373,old_english_sheepdog
dd19ba0779065dbab0c28842fdf5851f,boston_bull
902f55bfe2b33a66ba183de39a453d5e,brabancon_griffon
055429c6fb404af27ac52a08216e6cda,shih-tzu
439652e1b5e6262917a7e59cf9907171,chesapeake_bay_retriever
f5c21557b2fdf621b48720357ea35df2,scottish_deerhound
df12a66b9b154c8bbe922846944e2ef2,boston_bull
f8169d735ce64c6b8e4c421d61b2d3b5,bouvier_des_flandres
9b370c5ad5420941ed36037665a2ab00,papillon
602c5519f8d7bae2e2950a23471b76f1,border_collie
3c1be3df90b1a242325de9590db32ce2,doberman
520ff370916dba1b34cbc94e07748805,pembroke
f485a9d5afe66b74092e8178f67d34c0,blenheim_spaniel
31ceb3788539e33a6f0b29c5feb194b4,silky_terrier
decaf524b73836c58c7eb371cce2b980,golden_retriever
1ce3cf17de2be8876ade2790d6ee5282,english_springer
30e13c562674d156443f1466a7a219b5,lhasa
a4ec1fa929c97464f92a88d876e1bdb5,pug
db7d4420a51a8928e82bcb1d9a6c4167,dandie_dinmont
c32970356e71b965d203a0617fe1ecde,saluki
eec0067218af5d0cca32a504501b98f1,norwich_terrier
ff84992beff3edd99b72718bec9448d2,bedlington_terrier
8a2a22dd80d59c330c3995f49b74abc5,clumber
afc5597e39a5eb338afde2bf75c6a0b2,shih-tzu
7fd78953120346a62d90e8732adefe72,yorkshire_terrier
3596f16877c795885a6ee68c5f149a58,eskimo_dog
7bdb38da91169debedf3f5b2bffdc014,scottish_deerhound
ef1bdfc864035ed213fd676c24ba14f0,bluetick
0b2d69f59303805f17055bd59615a297,english_springer
e288a162bfb38659a7ca6809546b6dff,cardigan
976c7c90a2ee23ee68322c943d8b8ccf,old_english_sheepdog
a13095bdd2938c8666addc680b84589a,newfoundland
1fbe78c5135f73d021aaa756ca69fe95,gordon_setter
1c2cc24dd7a94cf6ca34b7c9231dd1ce,japanese_spaniel
0310a425f26d797634aadeb66bd63ef1,rhodesian_ridgeback
4ed63c8e6d280d855fc7a15c20eed116,malamute
12815630b892efa2744926fe59382491,brittany_spaniel
ecc1a9dcc73f00726ce6a7e79ef10a1c,borzoi
eb64bbda1cedd44da3a37c65e4eacb9a,chow
fca2032135773108cb9811ab71d7f5c6,irish_setter
94a6b39e3ee0f670929b89a5496ae9fc,wire-haired_fox_terrier
c965e44d0fd6782c734883897d4be493,otterhound
0c0bca6e79cc323669da06bab0013b12,mexican_hairless
482e3f27a3b91f9473abadcd23c41e35,norwegian_elkhound
aac6e8cf0ca09868f9906aa70854dce3,sealyham_terrier
aed2415f3d996819d68ea82acaca4654,japanese_spaniel
cdd98aebbc986af83308c15269c14e66,brabancon_griffon
021b5a49189665c0442c19b5b33e8cf1,entlebucher
a3d4baf88f32073eb9fda83ff629728e,brittany_spaniel
117085659f91228627caf21a574f2bbf,bloodhound
5b1d8663b493e54b6cb6e393abe58546,afghan_hound
904af4de88a7146b714dac3475bf5ca9,dandie_dinmont
c58b4fb8d7666df20038fa6fa106ae33,old_english_sheepdog
cd980b3f39d9ae566444c3ebb9096acf,flat-coated_retriever
41ad1e6c01fa12d530a1122faaeb2917,groenendael
a4a278e6cbadb8c0b65d808d0ba0e3cf,gordon_setter
2adab84cf8072a0c338193cb2f055901,lakeland_terrier
7afac31b992346ce894c3370f6e632d5,lakeland_terrier
9d8e975079a6d0327e22f0fecbdc8bbe,norwegian_elkhound
741cc81bf0fef902db5bde7e936e946a,bouvier_des_flandres
8feac68f15de7bf1965b2de4f821ec14,pomeranian
896ae4eda6310c5fa223131ac7574494,silky_terrier
0a4f1e17d720cdff35814651402b7cf4,afghan_hound
a42494c29d0cd8099e0da27de9cc9373,malamute
f589bf0f5d13407f1729e8ee342834f4,bedlington_terrier
e485830e23ef663878896f45f85751f4,dhole
5a19a893e14e0afe00f7018abdaf9992,doberman
e568fcc1564833b782490800a507099f,entlebucher
c4bf9248192b875822e30f5e2a240c19,doberman
9ac3aa31819e0fbc75bb8323127a2941,bedlington_terrier
ce3366408fc2cad7559b24f14c074655,pug
d9f0ac78472ce66dd48364521d396835,irish_wolfhound
33ad312271f19a8a37a4954327bc88ee,italian_greyhound
9a3b8444244e433a6c28ed49e9f847b2,appenzeller
82052dbdc6378944f3269b8b5507f11d,cocker_spaniel
5c257ee170bdbf504fe3d43d09ab9bec,kuvasz
79390b828803e5f2589c35e1003f28b9,silky_terrier
58b65ec927e0fbc07c006ee3f10cd16c,pomeranian
7e651e77387c1695c7480e7f6c78ae87,groenendael
09839ef1c5a5a5b3acb61c4093cab07f,bloodhound
1083fffa8c174aa1a46627f53e1e50f8,great_dane
1c0d38d23888da863dbb28b5db1cc4af,sealyham_terrier
fc5ea05e270b116e5c033f0b9e3b6082,chow
254dd5e3d5f66a3b5d15c745cc54d065,scotch_terrier
ca2b3c1fd1ff7fb5e8c714359ac512d4,ibizan_hound
5866ab5e2c16f09bc64834cb51386ce5,dhole
9a686becc6719a6539719a0f80dc4c8b,soft-coated_wheaten_terrier
395fb3d2990275545cc6782d9c89b3ba,german_shepherd
9f68d045a396679a778eb54c5ed29038,lakeland_terrier
d8c56d35f5c43e257ca91b64d3d86fb7,american_staffordshire_terrier
a93570762a77a6692af5f770bddd04d8,giant_schnauzer
6f0d4c29c6bd29af6277fdd2afd26187,boston_bull
eb7beb7875b92b0d8861826a420c8844,giant_schnauzer
4525a9d3efa4271d719e66855183b571,bluetick
4e56fb62b529468038b0dc268d89a5af,kelpie
89d2d5852bccf43f7cc15cc1cf7ee5d7,bouvier_des_flandres
ee3ffc332086a4e74209a97b7b1330da,otterhound
3a0524c220627808889a61ad7a9da475,basset
e8b700408541ef85238927b90b33df67,australian_terrier
0c207c7af2d1ef71dc61434f04d00cdf,chow
04fb4d719e9fe2b6ffe32d9ae7be8a22,bernese_mountain_dog
39625c8e9173a6175d31079f8b9b6b62,miniature_poodle
07096719a671e1737b829bd1a88f1dbf,english_foxhound
9f66b4be4892cdec9c0d53f646195b04,bloodhound
650953565013848ff55db2f2dbde0888,yorkshire_terrier
ece92625596397f614310352584d7b74,west_highland_white_terrier
aff4222a0f4fb441d627f7ad396caf3d,irish_water_spaniel
f2fb3f693de68e2564fbff2890f7ad40,komondor
bda8225dd3edf5e413f18e52fdcf5050,whippet
7b16a446f29e0064424c4b8ccb452307,norwegian_elkhound
a90914a01e1ce4788b914b25c1a647a4,scotch_terrier
56045081c05b0c04a57a44fd8f9e6299,bernese_mountain_dog
cd806882f79da1043e04c70888865c7e,italian_greyhound
67fd6f452620bb07abf1d0c171d4c672,boston_bull
7f5b846aa0b90c13e6831a2e37e48719,japanese_spaniel
0ab9cdefc666573f8019356ffefe0c69,sussex_spaniel
8801d91c9e4a26fd20adccecf75291dd,kuvasz
0beb24726c7210a5021f22d6c511cd71,irish_water_spaniel
159d8e089f2ce2a38580a02318fd9ecb,labrador_retriever
817d2fafec8ab5c3205bb0c0ff53fcd7,labrador_retriever
84d2dd9eff021b6095a4b1e2ba3c1c0c,tibetan_terrier
9c692e77df5e3a9dfd38f487624d8053,ibizan_hound
c506d9d6ebc35e17296e5311d7ecc4f3,wire-haired_fox_terrier
e1064093f30092d63747f9674d6b00e7,tibetan_terrier
07bbf36ce2c7407751219804b3d187ec,yorkshire_terrier
0c24a6dac8f0dc55edeb80a7b683af5e,kuvasz
1c5cf83dbdb32e8bedb5e90d42f653b8,papillon
62fded7400b95ead880f6f7ab61be90a,cardigan
420126aac6b2cb9cc91ea89dc9c03e8f,clumber
0b9be33db71b9237002df13d40b7282a,african_hunting_dog
6b8ac349a4550590b06c83996ed714e8,scottish_deerhound
1c8d28b7bb59a685a201e7adbd6d3563,eskimo_dog
f52e47ff39ef157d700d51d62bea79d0,airedale
2cfe1877f1311b07a49c28a101c1ee04,flat-coated_retriever
27290de13a539134e06d9a5af13e23a1,scottish_deerhound
eca90f594e91b6689c0908e365cac5ce,doberman
71a6f4d727536d9188fde88dd63fc516,great_dane
9e31cc4d5a9f9e240ee8dcd15b2b537d,norwegian_elkhound
64595bed80b1d933f241ed3676f99d53,saluki
41113b0069d1ed9cb8ee0f5ca4cc6368,staffordshire_bullterrier
5bb48ea05c33ca00fc2c47a7f9677739,norwegian_elkhound
ca24aa6f316f6b2f28727421f933d3e6,rottweiler
07ddc3c2188164b1e72ae6615a24419a,airedale
83c2d7419b0429b9fe953bc1b6cddbec,scottish_deerhound
1ad9c8713583e136c1c9884a26a8de10,malamute
03f2f64aebc483ef8e5e17aba7311aa6,brabancon_griffon
bca88d42e4fc84b3169b13a615f5fdbf,italian_greyhound
d4f88679b7b7600db5922139d3038d9b,collie
be0dff173da9c8e0b222ddac13b8f2e9,malamute
b556b3f4cfbf4775dc52b0a62aa21e3d,dandie_dinmont
a27fc9c9f35579d2ff1c7f2a2c6fae60,samoyed
8e6c4873efd059a52cc41084b6824878,maltese_dog
09ea184490e5da33eb3d851ee6361941,redbone
ecccfab92b35ee51d1896eb35f5379a7,irish_water_spaniel
c8c1b76b12acf31fbaef3b420099391e,vizsla
670b1a17892480ae3cbc151f3030f14f,soft-coated_wheaten_terrier
6b669a689ed7469a5e237b839039d3a8,japanese_spaniel
71612cb5915916282702e64c9ecfc390,appenzeller
d5729b46847e1ccef0f318395b0975cd,groenendael
170dba137a3990b225bdf19074b97023,scotch_terrier
5fcc5b2ae6a254a1e3fb172d3014134e,african_hunting_dog
a5e12305354299b560665bffbd811f8d,scottish_deerhound
bb2a76124ba043a98b39ee37d033d746,giant_schnauzer
96c63d961030dfeebc8814b1e406fb0a,pembroke
35719cba2214063cd39e9ab59c87aaf6,sussex_spaniel
3776e1790a2645dd958934986e710a36,ibizan_hound
998aa2b3f9d6379b4ef051025443601c,komondor
f9dd329f6a9df4dbad0d100aa2df0fd8,great_dane
ad9104f9ae466e303c1b01c0a356852d,miniature_schnauzer
c0f28a8976414ad02d4d4c256a45711b,gordon_setter
a3d1e3d009024dd7fe66921f90937c6d,kerry_blue_terrier
cf27299362ada8a5e99e4368c9f8de35,cairn
6047c362f38f0cef1fc26ea7ff7df0a1,shih-tzu
9afd17ba252823662440863d6c0e6a5c,yorkshire_terrier
edd3d0f1175568806a1a052ba2051fd7,collie
5203d0c7afc103dc8e4c1cd99ff93e9e,silky_terrier
1f747c2fa6f1984c04bbeebf3b97556a,irish_setter
3b99d6747abe01268dccc31e40b862d6,sealyham_terrier
2974dccc97c0cb25f7873e33a4730f47,shih-tzu
65345daeea5aff756587bbb685466ba6,curly-coated_retriever
259b55fcffdd850aac00d034b090c56c,redbone
e79011daac807552f798aa1effb60ee4,border_terrier
a38a1bd2bbae7dedd6d5f78abaad5e4a,french_bulldog
2e5b4c6f9726836a3f96f507926f329b,cocker_spaniel
bf6cf509b2ee89fcc7f1b627ee1ed7e7,chihuahua
4e7376e2139d80e4802eb25f8ec98c89,mexican_hairless
3ad193d212c34fb9e5c77a1dfc99efe1,curly-coated_retriever
8e78aa56df01e3e6c29a6fa1f0b19575,german_short-haired_pointer
965ec39e068162e6dc15618377e01571,pug
4af283a82eed700f8571046eeeffb52f,collie
0593e37870ee77b0d34508e118bf6670,italian_greyhound
261ee1f32174c1ce20aa3ae952f5604e,airedale
164c3b823c400cea20ad0a3426e1eeea,chihuahua
5c9055942e39e8cf473e234e5b77139a,soft-coated_wheaten_terrier
9484e1dd83e7c87396813004aab18326,blenheim_spaniel
4e86d65293ce9a1f46b605ef745af6dc,chow
162a3de12cc110679a921dc49dd38fc8,black-and-tan_coonhound
f4e8482c69e4e562d86149b45da8565e,wire-haired_fox_terrier
c44069838d7f06552dbbd8dea615d901,airedale
48352a6189e2d6368b794bd7bcbabb0d,shih-tzu
a7f9a20d9d6e79fc41eff2ea61ad8ce8,leonberg
ae1eb096845f419a35c1f3f5396c9ec2,vizsla
506152fbae239e14437811aa1f8dffec,komondor
4731255ed645b22e2cf13c20c9ce7520,pug
87c391fb6e83d6c2c8c6c0028e6726eb,appenzeller
f7de9a7b53f6b0b40a61ea56c55943d9,eskimo_dog
6de485e2843a72c8264e2718c1cde439,welsh_springer_spaniel
993d092d60fbdf285c20183c5dcf1832,otterhound
ad65b6e2e9ab5a215f931155b4ca27f8,walker_hound
aad0ede6b29383e88c475623f13864ba,australian_terrier
b9469cd11471bab7e748e5fa5bf4f157,pembroke
6eb8b8fe12568fb2f241328968f4a67d,irish_wolfhound
adc32f768a2cd01a5fcf01bf49fa024a,cairn
2e8000db9c4faff01a2ff7d834f8b0ff,entlebucher
cae0ea3bdbbccefa728f9322981ed734,leonberg
4d6bd9c5ec39dce290aa89809a222b3b,bernese_mountain_dog
99562538c149ae254d2ba0172c145e66,entlebucher
5a382fdf39c9d5b35cd95c50435b76d1,sealyham_terrier
686096d402dd79581dba8e054df6f2c5,beagle
17f69b6a170c33a8786d566f6dc9b8d5,chihuahua
939a394d7e18424e4412bce67ecb9ced,irish_terrier
3b9feabbfc7d1858fd643ebe98110e9e,curly-coated_retriever
a1f247bf7e85c9b23b5361dab02e253a,pug
b8a954a3139ca98cc9dd5b2f7dee20ad,australian_terrier
c7441fba1f18864b59b1d474936def91,german_short-haired_pointer
38e9c2d8f4f1a26685e80adf8f1b927c,affenpinscher
9c831e62e16d7764fd04178342af0f72,miniature_pinscher
01b09bdac592b0eb9909dd105314ad3a,german_shepherd
b261916c6a46fab4c1b14a7f89e072d1,irish_water_spaniel
6f250f55b870c382323035a038f00d29,bouvier_des_flandres
3d7942e85b2977c6298d3ff41b84e3f1,vizsla
28294e8620e31bf4364d99b2cfda387f,pomeranian
007ff9a78eba2aebb558afea3a51c469,lakeland_terrier
96332d61312a248ebe3a3007090000d5,affenpinscher
85a3169034208ff803238c6eab4e4bd3,irish_setter
a1463d84598b869be8da2b7ff3f59070,clumber
2bc67c00874f3a6ba94acabebcba49be,shih-tzu
1e1650836e5d0dc6b49b2d3c91b36d59,bluetick
6d5eebf6f23457de5bae2fdc966c9818,entlebucher
1e1957207dd882f56c1b0b6e7fb3e147,cairn
8165da6ab285d889a8a6f1980aad5869,dhole
8daabe9ded307c802b5f84492bc14d69,maltese_dog
1ad4c64d20aac8176f0136122754344c,labrador_retriever
1609abf6c6ac2e8df0af837cbe9cee74,mexican_hairless
def4b391140f0633501190070ffd81e5,cardigan
a67241098d832eed2413c37dd4f42624,staffordshire_bullterrier
3f4677ac28ed7d52a781dc9a3c378eaa,miniature_pinscher
8e1863bda935ce99536f77a786e414f8,pekinese
4b27534176a30cba0528d05c26b4c95f,pekinese
2cf16ed82bc025e5a2331adac0b5dff8,dhole
75698e8be83cb8e8cf6e2011d29b07ee,weimaraner
9130e19e00eb59baece5d77695016eb5,eskimo_dog
838f27799a1ed487d9f48d7a49a047b3,scottish_deerhound
b279dd6df6740a08aa98ea68cce2396b,schipperke
ae8693b4868b1744be1fefb328a8a486,boston_bull
e970fc0099be12ed7544a6eee8e3a9db,tibetan_mastiff
c693a2bf26360d8b25e44a9e4fc42cf1,pekinese
18a44f4dc15b555f67e0e9f1b7aa0613,tibetan_mastiff
e13bcf54507eaba884de1faea9af4dd9,bouvier_des_flandres
a9028e14b63eaa3745d34c48e2fa2d21,shih-tzu
c5b95a6c73427b6901110e1f11bc5569,toy_poodle
c59c717f3f699529820090cd02563faa,siberian_husky
3c065e008579b47bb0dc587a423c4233,old_english_sheepdog
5e7b3a1feb461dcd22e3342f58961c67,dandie_dinmont
8dbe0cc0a87f2bdebbe93f9a62a5c6eb,miniature_poodle
165f26ae3d9dfe88e10f7929c031b1c8,siberian_husky
88bdef57f5f510afd04e1452c4495e4a,redbone
0e24a584e10db2c8f827ab00772e29cf,leonberg
e1be68b2576ddfceabb23d33ee9e07ef,pekinese
3c2b54572a0d76921cc45568129274ec,rhodesian_ridgeback
3b6a661284c0a49b1e7994182f532bdd,tibetan_terrier
8befd30dd8d44c30e9346b04a525b410,chesapeake_bay_retriever
fbd70c8820a6fbcd21242284baa8ba27,shetland_sheepdog
12e15979a85e881613f8f2cf49de08be,komondor
4b5c813f99948df4f67b380f23f9d4de,cocker_spaniel
e6817d4d0b53ec2dc5339166bcb167c0,rottweiler
dcf58c0dac2664e94f476fdc56aa7ffc,walker_hound
37b94832dd76b088295aed75eb06a7c3,great_dane
d47fb5b7a8097959d87cffa7affad58c,german_shepherd
0f0f297dca75b5c780316a0f4169a950,leonberg
a77619f67680f34bb77a80d67e6efa70,greater_swiss_mountain_dog
92f9b5279deaab33fe384021a05be7b1,great_dane
9108f7ab07ed5d12dd618f604867ed75,old_english_sheepdog
af45f5f49cc096591d8481706fc1f44d,gordon_setter
41cdc849e6032e410cf32c6a274fe2a2,labrador_retriever
3c979732ec5405de622c3d462ffab746,bouvier_des_flandres
2b30ed72929cb94d91e4f6a5d821b64a,staffordshire_bullterrier
2f811d41fd9d4195785dc0f65c26125a,rhodesian_ridgeback
073b9a44c4761fa0792943b61b9c812c,toy_poodle
0b178813be36410eda8742abe2153ced,chesapeake_bay_retriever
b076ead1c800594f7aad2ff784bc3427,boston_bull
e562d56214836fc2621f01d53f25c44f,saint_bernard
622f0b4067275a67f8471b2e945e21e0,black-and-tan_coonhound
b12779f9c69a049eaa53a01919942d55,entlebucher
1c0f3ab121461b604ec2bbdf648c2bb6,australian_terrier
6d3cb100e08aacd287ef1b44f2f55a25,cocker_spaniel
2cefe40de2cc019c8feaf8409a236c19,groenendael
405e14a091434aeca10fdaaad56dca8d,brittany_spaniel
80210f5344fef1c1ee140e718704923a,malinois
449ebdd75f83f1fe811aebf107775c8f,dingo
32ab65ee3e4b01bce8855669efab8f27,soft-coated_wheaten_terrier
5d494e7905c58780834a65cc92f04470,french_bulldog
776a702e80fc75c7969198ede3ee0aad,boston_bull
6d3fc8ed4a7e7cf155795c7f90ef8aec,toy_poodle
71b9314a8d3d19ce383dba9e5f81da71,kelpie
297c98b5f86ea26e42794edb4885105a,irish_water_spaniel
bb725eb9bf95ceeb3d1fdf12b7b9dfb6,chow
5a091e4cf1e0b63aa0387cb3fb759728,great_pyrenees
c708a817e8bbc05d9287c611d96d061a,otterhound
fcccabf55377e660accd9c8bf984026c,labrador_retriever
23463bc4fef6a1a71d45025e7dde4c58,brabancon_griffon
9fc99626f294cd981ef5bdf6fca91b4a,irish_wolfhound
e1e156d500e30cf73f53970a09af93c9,redbone
1b867fadec45eff791f54f5ac990d212,border_collie
3310899b87958d80ff6b668d77144713,bedlington_terrier
383a4848931aa3c6c8ba315bdb6ed4ea,pomeranian
b902b671e9b94bab23b5f559194b6787,bouvier_des_flandres
cf2ab1c0c1009cceb951ca7d74bf13ca,greater_swiss_mountain_dog
b5adc561d92d4804993d0ad88910f2e8,norwich_terrier
9db59a1ca4943ade583f67c96652fdcf,toy_terrier
9b5c596b85007cc6c4d5d4648bb40bdf,whippet
dc226c922a709fd866d25d7d93b859c9,samoyed
b37a0e859b10171d6e76615454ad7efb,cocker_spaniel
64dc08b62ca43902fd897d4827f43c26,irish_wolfhound
b5109fc2e1a22542a8fe60e56b378b20,english_foxhound
f52a0aaff41a517be216bf41c967a751,cardigan
f83683931d1c95c7501b11a3edb4acbe,bernese_mountain_dog
4001319125d18708cf2d148a43f4e968,dandie_dinmont
7b5292a6c2a1cad3f8266b5ed0598629,saint_bernard
40769dc3fc3727345a2359003df5b677,ibizan_hound
37199743586b00ec5ade96f512f41284,italian_greyhound
1e14173eda9a61af5ebe08fcff82ca1c,whippet
5b1c52945d418bd63bf4285749e713a5,airedale
ebff7c03c37ce6907387b62c68a1c138,bluetick
5a25e01de0b1793ad0872c100bb8d2ca,golden_retriever
37441b5de2663889de466c41a8f87a94,greater_swiss_mountain_dog
0709abee3095717f43db409dd7ce769b,wire-haired_fox_terrier
aa45548a844d26700e149d7692847625,entlebucher
ad54e9a8bcdda2309332009dc4873384,dingo
ab573a84b77fc415c8c37ca9e4413c1d,dandie_dinmont
7b7ea2616f2ee3267718d010b92965cd,entlebucher
c2f628d5ddd930809925bba8492c3d70,chesapeake_bay_retriever
7c58e4aeff32d7ed5e195d6d6c9e4e5d,whippet
73666477b09483e424ce327dbc3fdd11,basset
3059a265274759f6a68a553bb3ed865f,dandie_dinmont
83760a6f87ca62229ac44044d491f22f,lakeland_terrier
7bad676c5495bcb82e5e4caee308789f,toy_terrier
b3e2de0e9d1a5c6c180277b87b85971f,shih-tzu
9af046cbe8971e1105a44271ef91cd00,scotch_terrier
ac85c489cb78fce3b455bfbba0d02094,boxer
b2fd316532f45ac165fba77eb5ce44fa,english_foxhound
b276d7894879af88185c200ac301d8a3,irish_setter
fa747f34cc4dc45dffd28135501c6688,collie
6e42fa34befaffb20813a79c13f80ba3,briard
8907b3f7a888cbc5e6ac21c47922df2b,border_terrier
98e15ae4dc543409d0cb6a573ac306fc,japanese_spaniel
9d33d4af3070c9676140336bf7bdca72,mexican_hairless
902a7fc56a4422af481df08912a4e62f,beagle
c3912710a89f0e88320b8fe07578a972,airedale
f0b08d4f04e66b73526313b7cf0a6b08,beagle
895266d2f46fb569b66268155bf28aa5,papillon
51cf930fcaa72551347eaed4b2e08f1b,toy_poodle
